"","countrycode","year","gdppc","growth","UDel_pop_preci","UDel_pop_temp"
"2523","CRI",1988,5816.8823,0.00771653247330129,4063.59057065083,22.2614518069454
"2524","CRI",1989,5988.541082,0.0290833926040825,3738.36550804376,21.6668197934046
"2525","CRI",1990,6041.443913,0.00879521829000396,3836.04616864906,22.4040497500558
"2526","CRI",1991,6018.857305,-0.00374561696238906,3535.42966669546,22.0983451116988
"2527","CRI",1992,6403.784665,0.0619917446329303,3462.8943868042,22.2795888574756
"2528","CRI",1993,6683.836169,0.0428029300200894,3706.04234509307,22.0623771688851
"2529","CRI",1994,6811.111868,0.0188632772204063,3260.16630981922,22.373593249002
"2530","CRI",1995,6920.579041,0.0159440658424348,3541.15791779834,22.240080333292
"2531","CRI",1996,6846.35762,-0.010782666027243,3367.5184686531,22.1736151119313
"2532","CRI",1997,7053.137427,0.0297557663895134,2877.67225816389,22.7769821656389
"2533","CRI",1998,7389.045113,0.0465259702786014,3054.90116912244,22.9162444191373
"2534","CRI",1999,7538.886252,0.020075945958185,3227.41540362396,21.6488547591621
"2535","CRI",2000,7678.491551,0.0183486560648429,3089.64681255105,22.0222644950723
"2536","CRI",2001,7805.311928,0.0163814030814677,2817.20042026177,22.6859553557048
"2537","CRI",2002,7940.43018,0.0171629343133795,2971.84200465835,23.1123926964602
"2538","CRI",2003,8157.651153,0.0269888260097773,2956.8594900148,23.1285088604952
"2539","CRI",2004,8395.40107,0.0287277856118031,3114.71151674076,22.7342803280294
"2540","CRI",2005,8606.333699,0.0248143445672238,3302.31523661619,22.4792175598158
"2541","CRI",2006,9109.530305,0.0568227429433339,3227.67320912726,22.685396645396
"2542","CRI",2007,9725.38492,0.065418317419077,3331.91386811692,22.5884177505404
"2543","CRI",2008,10052.6829,0.0331000849188108,3584.84649366526,22.2530423596181
"2544","CRI",2009,9837.876584,-0.0215996606344824,2910.66574325077,22.7810160124701
"2545","CRI",2010,10236.98032,0.0397667920292939,3430.10465056909,22.5087932489353
"2546","CRI",2011,10559.20596,0.0309913967715776,3200.77052429683,22.3728512930762
"2547","CRI",2012,10945.03501,0.0358878474214386,2937.83816509206,22.6643465299685
"2548","CRI",2013,11090.08844,0.0131658463919191,3062.48726285757,22.8468083938921
"2549","CRI",2014,11355.3311,0.0236355580107119,3022.80304816792,22.9537984581311
"2550","CRI",2015,11642.77805,0.0249987438236783,2960.20686919574,23.1736705643281
"2551","CRI",2016,12004.67131,0.0306097719562572,3182.7603825581,22.9661088698092
"2552","CRI",2017,12375.92373,0.0304571006442966,3482.55150200271,22.7308467549676
"2553","CUB",1960,NA,NA,1531.81502348061,25.352584240699
"2554","CUB",1961,NA,NA,1142.61713327113,25.733174373259
"2555","CUB",1962,NA,NA,1002.85719637888,25.4521849469456
"2556","CUB",1963,NA,NA,1359.8392415568,25.4640115310114
"2557","CUB",1964,NA,NA,1395.30020064346,25.743621602659
"2558","CUB",1965,NA,NA,1094.70518120737,25.4526679784172
"2559","CUB",1966,NA,NA,1562.73577348232,24.925205347002
"2560","CUB",1967,NA,NA,1046.56528791178,25.5171876862473
