"","extra","countrycode","year","gdppc","growth","interval","UDel_pop_temp","UDel_pop_preci","spatialaverage_temp","spatialaverage_preci","spatialaverage_pdsi","popaverage_pdsi","LMR_popu_air","LMR_popu_prate","LMR_spatial_air","LMR_spatial_prate","spatialbaselinetemp","popbaselinetemp","spatial_baseline_prate","pop_baseline_prate","LMR_spatial_temp","LMR_spatial_preci","LMR_pop_temp","LMR_pop_preci","Berkeley_poptemp","Berkeley_spatialtemp"
"1847","EGY1935","EGY",1935,22.67,0.0116019634091924,1,21.53063937,1.517900933,21.93582641,1.048499538,-0.0485376052466443,-0.172460919602636,-0.0617357026717638,3.05749472608568,-0.0397219412067063,2.43032325817318,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.116235281477,4.61909078104591,21.2829420000617,6.60992744099477,22.0526758399303,22.8923744408493
"1848","EGY1936","EGY",1936,21.65,-0.0449933833259816,1,21.90627289,1.604515286,22.51336565,1.50143121,-0.262252476338573,-0.274491568263288,0.274108173806625,-2.1518700446387,0.298549829921403,-1.70269764039989,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.4545070526051,0.486069882472836,21.6187858765401,1.40056267027039,22.4577075921229,23.416465556907
"1849","EGY1937","EGY",1937,20.89,-0.0351039260969976,1,21.65369077,3.508083274,22.26405817,1.506786704,0.132250146613194,0.0555330466001318,-0.00084103682854265,-0.839158154311275,0.0136829752736218,1.42193732489864,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1696401979573,3.61070484777137,21.343836665905,2.71327456059782,22.1946129063957,23.1638946808644
"1850","EGY1938","EGY",1938,22.21,0.0631881282910483,1,20.85173697,3.255028071,21.63665743,2.114127424,-0.0383659223818194,-0.0326100914640646,-0.132377221874547,-1.10297494202295,-0.127990997023409,1.23357827728399,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0279662256603,3.42234580015672,21.212300480859,2.44945777288614,21.38554191387,22.4780161890823
"1851","EGY1939","EGY",1939,21.02,-0.0535794687077893,1,21.74459459,1.98960791,22.3988458,1.362927054,-0.153296135222986,-0.190666702490725,0.299086089188038,-2.71639888592938,0.377873933072591,0.792523478501977,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.5338311557563,2.98129100137471,21.6437637919215,0.836033828979707,22.2399825104145,23.2398755001107
"1852","EGY1940","EGY",1940,20.53,-0.0233111322549951,1,21.43949957,2.513216604,22.17405355,1.449168975,-0.0459891807593009,-0.110698245673309,0.219644742223696,-2.07573170870261,0.341682347435959,2.36840934226769,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.4976395701197,4.55717686514042,21.5643224449572,1.47670100620648,21.9306279362091,22.9755223972045
"1853","EGY1941","EGY",1941,19.6,-0.0452995616171457,1,21.67950247,2.965317403,22.36472761,1.586911357,-0.320281658285948,-0.436304554840691,0.405798238014373,-3.73581101098129,0.536748336811794,2.07094161079549,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.6927055594955,4.25970913366822,21.7504759407479,-0.183378296072203,22.1873609636573,23.2048823389974
"1854","EGY1942","EGY",1942,19.8,0.010204081632653,1,21.48251597,2.082584183,22.17142198,1.525623269,-0.071213045017637,-0.151885624764275,0.101011729021584,0.53139386914594,0.196295219379055,4.41254061029146,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3522524420628,6.60130813316419,21.4456894317551,4.08382658405503,21.9712444766329,22.9936374758267
"1855","EGY1943","EGY",1943,18.24,-0.0787878787878789,1,21.2560854,4.42905912,21.75503232,1.949746076,0.11175886560363,-0.0810678323015661,-0.0408483003502234,3.408548289402,0.0094353346672701,6.40135866674129,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.165392557351,8.59012618961402,21.3038294023833,6.96098100431109,21.6978775782897,22.5702786276267
"1856","EGY1944","EGY",1944,18.88,0.0350877192982457,1,21.2250492,4.592738164,21.84960757,2.160203139,0.0579647694389052,-0.0497658731594091,-0.0780669049449747,4.23323436863151,-0.0203808022793591,4.11677126580869,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1355764204043,6.30553878868142,21.2666107977885,7.7856670835406,21.7625388069249,22.7367500396995
"1857","EGY1945","EGY",1945,18.85,-0.00158898305084731,1,20.60447212,4.090021139,21.27668513,2.403093259,-0.0390009278398852,-0.0787117921181817,-0.220671687288249,5.97874902445973,-0.179671513578657,3.37075304594203,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.976285709105,5.55952056881476,21.1240060154453,9.53118173936882,21.2499668677273,22.2288824262364
"1858","EGY1946","EGY",1946,19.4,0.029177718832891,1,21.49785628,3.000411382,22.11027239,1.3927747,-0.0419089960696644,-0.0505546700723644,-0.0349217159670379,4.10015308447535,-0.0375506475367421,2.87503869874262,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.118406575147,5.06380622161535,21.3097559867665,7.65258579938444,22.1021249366835,23.0183376057817
"1859","EGY1947","EGY",1947,19.96,0.0288659793814434,1,21.55694298,2.271366007,22.31114958,1.655055402,0.0883891266695783,-0.0701577395738282,0.0566972691038604,1.64666708182177,0.0621605363109182,4.68156777931516,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2181177589946,6.87033530218789,21.4013749718374,5.19909979673086,22.3444201825152,23.2903090604716
"1860","EGY1948","EGY",1948,22.05,0.104709418837675,1,20.51311889,5.073979325,21.14803786,2.716320406,-0.427507975673367,-0.380000004447566,-0.223217017850936,-2.78937951548695,-0.231137091736572,-4.11996097511581,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.9248201309471,-1.93119345224308,21.1214606848826,0.763053199422139,21.1157989719324,22.0892914649364
"1861","EGY1949","EGY",1949,22.81,0.0344671201814057,1,20.25982435,5.018226705,21.02613112,2.783425669,0.0263832403534294,-0.08256201557625,-0.264242115206515,2.33101269370086,-0.262285565960678,3.72111162918085,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.893671656723,5.90987915205358,21.080435587527,5.88344540860995,20.8533938343198,21.8607846701751
"1862","EGY1950","EGY",1950,22.72,-0.00394563787812363,1,21.03398109,2.653409731,21.83621884,1.829362881,0.0472933048367831,0.164700548244644,-0.0834676211330969,5.48657048426604,-0.121677547792382,0.400545141024238,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0342796748913,2.58931266389697,21.2612100816004,9.03900319917513,21.7296811807766,22.6770329520572
"1863","EGY1951","EGY",1951,22.79,0.003080985915493,1,21.11338316,4.325673755,21.94988458,1.491066482,-0.0508471017871308,-0.00246642406336871,0.167561735795456,3.4035803582124,0.170785441874069,0.616913025481496,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3267426645578,2.80568054835423,21.512239438529,6.95601307312149,22.0435340762146,23.0195194267479
"1864","EGY1952","EGY",1952,22.75,-0.00175515577007457,1,21.21975343,2.020066554,22.10484765,1.253024007,0.283292916202057,0.0441739196591866,0.107923186585019,2.83926360841099,0.150943077379546,4.67866282499695,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3069003000632,6.86743034786968,21.4526008893185,6.39169632332008,22.2571913041721,23.2545451409074
"1865","EGY1953","EGY",1953,21.98,-0.0338461538461539,1,20.47824279,2.583835857,21.5267313,1.618513389,-0.167196499832328,-0.24980949811156,0.131241183421176,-1.56875505735197,0.166328189297291,-1.37242118631995,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.322285411981,0.816346336552777,21.4759188861547,1.98367765755712,21.5041442675578,22.6661291372085
"1866","EGY1954","EGY",1954,22.08,0.00454959053685156,1,20.75707157,3.804725775,21.47797784,1.793998153,-0.015156228738365,-0.173137257282144,-0.00631482594313868,-1.45845273766682,0.0358295557920525,2.1281246593731,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1917867784758,4.31689218224583,21.3383628767904,2.09397997724227,21.7992476228866,22.6775368131924
"1867","EGY1955","EGY",1955,22.22,0.00634057971014501,1,21.41368724,2.856911955,22.19586796,1.669529086,0.0481626295217722,-0.0708343952951918,0.00386220921334946,-0.36140841753519,0.0471416267688692,2.89097181029607,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2030988494526,5.0797393331688,21.3485399119468,3.1910242973739,22.4808712878635,23.4102824436345
"1868","EGY1956","EGY",1956,22.11,-0.00495049504950495,1,20.84847381,3.912037701,21.94766851,2.002770083,-0.174137188414182,-0.194035149465472,-0.1330517882415,-2.43203698066022,-0.107242780571136,-1.69442832869376,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0487144421126,0.494339194178971,21.211625914492,1.12039573424887,21.8845724957351,22.990014715106
"1869","EGY1957","EGY",1957,22.3,0.00859339665309822,1,20.94443998,5.146790585,22.02070637,2.599353647,-0.148175320082511,-0.117748132279043,-0.202820790207334,0.189014169905505,-0.235190043718736,-1.17436268020048,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.920767178965,1.01440484267225,21.1418569125262,3.74144688481459,21.9812747392925,23.0666962121475
"1870","EGY1958","EGY",1958,23,0.0313901345291479,1,21.24876506,1.300072712,22.18227147,1.049007387,0.154491972074277,0.159954893795688,0.0795048876792789,2.92766054008856,0.0705125633096325,0.363816799042701,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2264697859933,2.55258432191543,21.4241825904128,6.48009325499765,22.3189016726641,23.338657411607
"1871","EGY1959","EGY",1959,23.83,0.036086956521739,1,20.43774828,3.105797439,21.2534626,1.274515235,0.308187319892268,0.203827441448262,0.0252765708817767,-1.38936211512821,0.0618066832358274,3.90012383257191,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2177639059195,6.08889135544464,21.3699542736153,2.16307059978088,21.3733864185586,22.3085227630944
"1872","EGY1960","EGY",1960,24.69,0.0360889634913975,1,21.63749167,2.42253597,22.37864728,1.381325023,-0.0307207151371399,-0.113303652176131,0.191960862110405,-5.35029930786358,0.192564426082526,-0.613058011753168,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3485216487662,1.57570951111956,21.5366385648439,-1.79786659295449,22.6313345534624,23.6271076181824
"1873","EGY1961","EGY",1961,25.15,0.0186310247063588,1,20.47239352,5.144409482,21.06135734,2.132686981,-0.38131367099368,-0.290240578470919,0.167640309138842,-8.50688261757621,0.124820878589228,-6.85978639287717,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2807781012729,-4.67101887000444,21.5123180118723,-4.95444990266712,21.502196542426,22.2765064340728
"1874","EGY1962","EGY",1962,26.22,0.042544731610338,1,21.21576955,1.926956877,22.25888735,1.124192059,-0.511377232555442,-0.395702124229272,0.0942965575296588,-7.214435600708,0.0602530631805918,-7.9812546773,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2162102858643,-5.79248715442727,21.4389742602632,-3.66200288579891,22.5049928155407,23.5235834935985
"1875","EGY1963","EGY",1963,27.92,0.0648360030511062,1,21.23749212,2.097037991,22.51470452,1.288573407,-0.149623980501687,-0.162330597683424,0.307972001351333,0.162366195432575,0.330089653912788,-1.7585470357782,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.4860468765965,0.430220487094528,21.6526497040848,3.71479891034167,22.516190811891,23.6627830816962
"1876","EGY1964","EGY",1964,29.48,0.0558739255014327,1,20.1997213,4.353177177,21.36138042,2.161057248,0.150778192097848,0.0684141745505584,0.131717383106492,1.69882876784566,0.0804310864976305,2.63331625368594,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2363883091813,4.82208377655867,21.47639508584,5.25126148275475,21.4231028510584,22.4332171629785
"1877","EGY1965","EGY",1965,31.48,0.0678426051560379,1,20.5325105,4.237446666,21.54448292,1.856209603,-0.456015560797143,-0.371566738339525,-0.108712375437344,-3.01447388710306,-0.133786238921901,-6.20534875864661,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0221709837618,-4.01658123577388,21.2359653272962,0.53795882780603,21.8161476690627,22.7414047504346
"1878","EGY1966","EGY",1966,31.07,-0.0130241423125794,1,21.22976114,3.49317699,22.11909049,1.949192059,-0.247280424175523,-0.244322902036689,0.153130896582606,-2.98237263188704,0.146889971717232,-2.83069870256493,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3028471944009,-0.641931179692199,21.4978085993161,0.570060083022053,22.376240795838,23.3440329189395
"1879","EGY1967","EGY",1967,30.56,-0.0164145477953009,1,20.24447363,3.271069022,21.01885965,1.582756233,-0.193096301498169,-0.044110202097267,-0.0925759308075195,-0.46550153006053,-0.125568036572394,-4.75896949508916,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0303891861113,-2.57020197221643,21.252101771926,3.08693118484856,21.1909774641588,22.2133316514414
"1880","EGY1968","EGY",1968,30.7,0.00458115183246077,1,20.85829753,2.547381492,21.53157895,1.47534626,-0.241635622242239,0.0402135872023515,-0.230167574875542,0.290767630484686,-0.261052858273467,-4.59288356796398,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.8949043644102,-2.40411604509125,21.114510127858,3.84320034539378,21.7779381231631,22.6948004865392
"1881","EGY1969","EGY",1969,32.12,0.0462540716612376,1,21.12658795,3.897187374,22.25110803,2.094044321,-0.0979216392444593,-0.0977015165042501,0.0862311606222888,-4.82733832337282,0.138010055116128,-2.29800269588724,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2939672777998,-0.10923517301451,21.4309088633558,-1.27490560846373,22.149754496874,23.3722522946978
"1882","EGY1970","EGY",1970,33.22,0.0342465753424659,1,20.8651266,2.857083284,21.56299631,1.077423823,-0.255541831710841,-0.0400581055181455,0.142152802450904,-4.01625142931998,0.165463685076928,-5.62865181479718,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3214209077606,-3.43988429192445,21.4868305051844,-0.463818714410885,21.7652343485521,22.6839748651571
"1883","EGY1971","EGY",1971,33.63,0.0123419626730885,1,20.91524562,4.750804133,21.60667128,1.723245614,-0.408124693976296,-0.306607265068865,-0.0188192315006795,-7.13063631666624,-0.0442268443261211,-7.63443497658643,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1117303783576,-5.4456674537137,21.3258584712328,-3.57820360175715,21.606005133489,22.6243682966837
"1884","EGY1972","EGY",1972,33.58,-0.00148676776687495,1,21.07513112,4.395786622,21.73273315,1.956348107,-0.157515603659636,-0.0151678518492452,0.0909136620070756,-4.97110571129486,0.105725228139758,-4.49284570923203,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2616824508235,-2.3040781863593,21.4355913647406,-1.41867299638577,21.7428148160242,22.794997524533
"1885","EGY1973","EGY",1973,33.09,-0.0145920190589636,1,20.88384247,1.855282262,21.56461219,1.17643121,0.336100330585089,0.423986482430578,0.0584843022754385,-0.725687701069742,0.0805199946948964,1.14843220870915,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2364772173786,3.33719973158188,21.4031620050089,2.82674501383935,21.6448965379639,22.6797503185096
"1886","EGY1974","EGY",1974,33.19,0.00302206104563285,1,21.005501,5.457596098,21.5539012,2.655771006,-0.373729728746814,-0.293554722532329,0.0278842936489441,-8.88867866899056,-0.00382198649959145,-7.53831750790392,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1521352361841,-5.34954998503119,21.3725619963824,-5.33624595408147,21.7338653671523,22.6671014568496
"1887","EGY1975","EGY",1975,35.44,0.067791503464899,1,20.7491808,2.825680223,21.35865651,1.597622345,-0.0411764904091312,0.0638967299444359,0.00349342869384013,-6.81811744918134,-0.0244341429020435,-7.01183566407294,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1315230797817,-4.82306814120021,21.3481711314273,-3.26568473427225,21.6087564386275,22.5286836012856
"1888","EGY1976","EGY",1976,39.86,0.124717832957111,1,20.69966309,1.866604752,21.68137119,1.158310249,0.144828101211281,0.241983647814219,-0.178757488643053,-1.20929466142937,-0.190161865722334,-1.88248381355257,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.9657953569614,0.306283709320157,21.1659202140904,2.34313805347972,21.5973733041976,22.8167015274206
"1889","EGY1977","EGY",1977,44.11,0.106623181133969,1,20.9488604,3.431204843,21.5199446,1.665835642,-0.109257667251181,0.120966548718017,0.181222222557725,-1.91062602149396,0.173305208116232,-2.18276792465019,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3292624307999,0.00599959822254181,21.5258999252912,1.64180669341513,21.7907511133309,22.6292885916048
"1890","EGY1978","EGY",1978,45.7,0.0360462480163228,1,20.99085823,3.281876828,21.79953832,1.437996307,-0.256338605642352,0.0359439238632803,-0.0820530514543118,-4.90155632964117,-0.0745816892481828,-6.97658437165518,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0813755334355,-4.78781684878245,21.2626246512792,-1.34912361473208,21.8729479082377,22.8956473250882
"1891","EGY1979","EGY",1979,47.42,0.0376367614879649,1,21.37188737,3.332933913,22.3761542,1.731555863,-0.181633361034859,0.0143008419434444,0.253348159843171,-4.42089357877282,0.264731343636041,-5.87084370619945,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.4206885663197,-3.68207618332672,21.5980258625767,-0.868460863863731,22.4115300911139,23.5112311062294
"1892","EGY1980","EGY",1980,51.06,0.0767608603964571,1,20.83609819,2.277856791,21.93284857,1.234025854,-0.00871803948222595,-0.0277558898164967,-0.0714152807210974,-6.77007811344422,-0.0677917255453043,-2.14315352798224,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.0881654971384,0.0456139948904895,21.2732624220124,-3.21764539853513,21.8512504177531,23.0235897887105
"1893","EGY1981","EGY",1981,51.74,0.0133176654915785,1,20.92208903,1.621970722,21.76634349,0.981509695,-0.0524417004249689,0.127057661750039,0.0213304301996623,0.79531969054243,0.0185049681899029,-2.69412026544184,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1744621908736,-0.505352742569106,21.3660081329332,4.34775240545152,21.7466267910727,22.8155630805069
"1894","EGY1982","EGY",1982,55.57,0.0740239659837649,1,20.60156702,3.617362709,21.53642659,1.648130194,-0.024445026917162,-0.0454848227987148,-0.186603629616382,-0.691838238020479,-0.238789862737872,-0.310061206601748,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.9171673599458,1.87870631627098,21.1580740731171,2.86059447688861,21.3742233979426,22.4082765009061
"1895","EGY1983","EGY",1983,58.28,0.048767320496671,1,20.30694448,2.9540332,21.18167128,1.755955679,0.279520766689595,0.211632968609659,-0.202413134512203,2.35107014524092,-0.251892169782499,3.05964015738217,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,21.9040650529012,5.2484076802549,21.1422645682213,5.90350286015001,21.0562385601643,22.0430804773441
"1896","EGY1984","EGY",1984,60.35,0.0355181880576527,1,21.08257258,2.528659145,22.04275162,1.291735919,-0.08099836550936,-0.148053246119338,0.0204950248366788,-7.57430039853943,-0.0201077854076377,-1.82843213590815,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1358494372761,0.360335386964577,21.3651727275702,-4.02186768363034,21.662858979939,22.8200015257741
"1897","EGY1985","EGY",1985,62.84,0.0412593206296603,1,21.375653,3.229687902,22.32596953,1.651846722,-0.503886751510555,-0.554816457903756,0.201428668936216,-13.314781125724,0.111874294941796,-6.37792070203589,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2678315176255,-4.18915317916316,21.5461063716697,-9.76234841081492,21.9933850422295,23.1372752589193
"1898","EGY1986","EGY",1986,62.95,0.001750477402928,1,21.11719923,3.848453837,22.00639428,1.521698984,0.0034196443798339,0.0102872604505482,0.395398292432676,-2.32486134730868,0.348553723949042,-2.13144182332964,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.5045109466327,0.0573256995430875,21.7400759951662,1.22757136760041,21.8991631366808,22.8698865795195
"1899","EGY1987","EGY",1987,63.02,0.00111199364575065,1,20.91511853,3.195925785,22.0421976,1.415974146,0.0886751533783451,0.128757658748893,0.36754585066122,-0.429771433947586,0.31443012476633,0.783098333003317,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.47038734745,2.97186585587605,21.7122235533947,3.1226612809615,21.6537855771701,22.8127898155403
"1900","EGY1988","EGY",1988,64.87,0.0293557600761662,1,21.24125121,4.013223585,22.33434903,2.338204063,0.415073412426902,0.344142810964024,0.475966138813159,0.865563231708179,0.464059667170747,4.83039259984635,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.6200168898544,7.01916012271908,21.8206438415467,4.41799594661727,22.0663386163208,23.219846803679
"1901","EGY1989","EGY",1989,66.63,0.0271311854478187,1,21.15895105,3.427182474,21.97721607,2.006348107,0.224600451782772,0.239538272247459,0.209388403430491,2.37966371166297,0.144189656894202,3.13410640957338,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.3001468795779,5.32287393244611,21.554066106164,5.93209642657206,21.7972000487754,22.7559343615147
"1902","EGY1990","EGY",1990,68.99,0.0354194807143928,1,21.10660513,3.75622888,22.1345337,1.851338873,0.224844588562071,0.406802970787899,0.163149437024662,7.60032179138622,0.0916913264721111,3.22053202626811,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2476485491558,5.40929954914084,21.5078271397582,11.1527545062953,21.9491000963703,23.0340712567402
"1903","EGY1991","EGY",1991,68.32,-0.00971155239889843,1,21.05903903,6.181154874,22.11361958,3.396629732,0.117459690387658,0.303354318096078,0.412040946921831,5.57091827474891,0.402398408076084,1.24699939950124,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.5583556307598,3.43576692237397,21.7567186496553,9.123350989658,21.9382095794012,23.0292732621771
"1904","EGY1992","EGY",1992,70.02,0.0248829039812646,1,20.46615941,5.492226556,21.65304709,3.792797784,0.47710677173686,0.574307924860078,0.025420690071489,9.94487361158003,0.0567775707358144,6.20241839022801,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.2127347934195,8.39118591310074,21.370098392805,13.4973063264891,21.3131991728757,22.3467020576422
"1905","EGY1993","EGY",1993,70.67,0.00928306198229079,1,21.1420913,4.192193084,22.50586334,3.905124654,0.543837674324086,0.429595888423354,0.00686988893142135,5.85698525914877,-0.0163792106258817,6.76069320794226,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.1395780120578,8.94946073081499,21.3515475916649,9.40941797405786,22.0188780479699,23.221618112973
"1906","EGY1994","EGY",1994,72.22,0.0219329276920899,1,21.3593749,10.72359602,22.48596491,7.495175439,0.307053290384019,0.385092761439956,0.348209530563551,9.58315343733756,0.389974983445393,6.82251947708065,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.5459322061291,9.01128699995338,21.692887233297,13.1355861522467,22.328114844387,23.176757576809
"1907","EGY1995","EGY",1995,74.12,0.0263085018000555,1,20.96716267,2.195917249,22.40122345,1.466320406,0.165718710763953,0.169958454072969,0.379557580924525,2.01418777303962,0.404778275144441,2.94533677985164,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.5607354978281,5.13410430272437,21.724235283658,5.56662048794871,22.0073586060037,23.1719341478419
"1908","EGY1996","EGY",1996,76.54,0.0326497571505666,1,21.39555745,3.080131668,22.71103416,1.874168975,0.0913305263972747,0.103455674764339,0.247711897008342,1.3813262991755,0.254742279649956,1.99788547542801,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.4106995023337,4.18665299830074,21.5923895997418,4.93375901408459,22.2258511222463,23.364638189451
"1909","EGY1997","EGY",1997,79.29,0.0359289260517377,1,21.01310588,3.283407208,22.15514774,2.371121884,0.152639750484289,0.169868807939123,0.377020385684841,6.36047778086506,0.370755685327323,3.63509877760014,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.526712908011,5.82386630047287,21.7216980884183,9.91291049577415,21.7807027114277,22.86790509957
"1910","EGY1998","EGY",1998,80.97,0.0211880438895193,1,21.8483367,2.270324759,23.0179132,1.888942752,0.57126887991098,0.503719871592072,0.91918215217082,8.99414392915509,0.976235793639737,9.73499133982589,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,23.1321930163234,11.9237588626986,22.2638598549043,12.5465766440642,22.6401614434474,23.6089303790271
"1911","EGY1999","EGY",1999,84.36,0.0418673582808449,1,21.73151251,0.882545543,22.89598338,0.634256694,0.107105844575587,-0.0493732611901541,0.832698436522784,0.200397942623414,0.812242185692588,4.48904845895011,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.9681994083763,6.67781598182284,22.1773761392563,3.7528306575325,22.5788682465292,23.7160540340235
"1912","EGY2000","EGY",2000,87.28,0.0346135609293505,1,20.95603945,4.386752851,21.92451524,2.509141274,-0.188712878135951,-0.238272488544983,0.525752519033614,0.234468101829718,0.479529170962297,0.963503276240435,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,22.635486393646,3.15227079911316,21.8704302217671,3.78690081673881,21.9229203421419,22.8642181596946
"1913","EGY2001","EGY",2001,88.67,0.0159257561869843,1,21.86290117,2.561462638,22.92162973,1.334256694,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.6280112700797,23.5869476443328
"1914","EGY2002","EGY",2002,89.78,0.0125183263787076,1,21.91193418,3.930460991,22.97190674,1.953024007,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.6751009999073,23.6798465205604
"1915","EGY2003","EGY",2003,90.83,0.0116952550679439,1,21.69539239,3.234179148,22.64399815,1.711819021,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.4835927268789,23.484278689678
"1916","EGY2004","EGY",2004,92.88,0.0225696355829572,1,21.62461963,4.530568583,22.5650277,1.452908587,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.3936221278817,23.4885036023571
"1917","EGY2005","EGY",2005,95.28,0.0258397932816539,1,21.507598,2.194069841,22.5589566,1.343351801,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.344178533894,23.4719405298917
"1918","EGY2006","EGY",2006,100,0.0495382031905962,1,21.54522357,3.514405181,22.52585411,1.532594645,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.3499629070044,23.4412945952772
"1919","EGY2007","EGY",2007,105.12,0.0512000000000001,1,21.72523623,2.391967344,22.58095568,1.231948292,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.6101862052689,23.5231736817293
"1920","EGY2008","EGY",2008,110.62,0.0523211567732116,1,22.0019882,1.778166805,22.91957525,1.48377193,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.9053693651999,23.84842518022
"1921","EGY2009","EGY",2009,113.52,0.0262158741638039,1,22.03607104,1.981350712,22.75427054,1.028485688,NA,NA,NA,NA,NA,NA,22.1559572226837,21.3446777027335,2.18876752287273,3.55243271490909,NA,NA,NA,NA,22.712643695241,23.6851562529328
